,Service Name,SKU Name,SKU ID,Date Added
3888,SQL Server 2016 Standard on Windows Server 2012 R2 (10C7-0687-DBD2),Licensing Fee for Standard Plan on VM with 16 VCPU or more,B439-760A-0F16,"July 31, 2020"
3889,SQL Server 2016 Standard on Windows Server 2012 R2 (10C7-0687-DBD2),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,A4FB-FF54-C203,"July 31, 2020"
3890,SQL Server 2016 Standard on Windows Server 2012 R2 (10C7-0687-DBD2),Licensing Fee for Standard Plan on VM with 4 to 5 VCPU,B7DC-75C8-2B20,"July 31, 2020"
3891,SQL Server 2016 Standard on Windows Server 2012 R2 (10C7-0687-DBD2),Licensing Fee for Standard Plan on VM with 6 to 7 VCPU,C81E-94CC-1D2F,"July 31, 2020"
3892,SQL Server 2016 Standard on Windows Server 2012 R2 (10C7-0687-DBD2),Licensing Fee for Standard Plan on VM with 8 to 9 VCPU,FD9A-5988-A786,"July 31, 2020"
3893,SQL Server 2016 Standard on Windows Server 2016 (F433-A221-553C),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,617E-0585-4B00,"July 31, 2020"
3894,SQL Server 2016 Standard on Windows Server 2016 (F433-A221-553C),Licensing Fee for Standard Plan on VM with 10 to 11 VCPU,1F85-81AE-64A7,"July 31, 2020"
3895,SQL Server 2016 Standard on Windows Server 2016 (F433-A221-553C),Licensing Fee for Standard Plan on VM with 12 to 13 VCPU,22A5-8A36-D6E6,"July 31, 2020"
3896,SQL Server 2016 Standard on Windows Server 2016 (F433-A221-553C),Licensing Fee for Standard Plan on VM with 14 to 15 VCPU,3E0F-35D4-2EBD,"July 31, 2020"
3897,SQL Server 2016 Standard on Windows Server 2016 (F433-A221-553C),Licensing Fee for Standard Plan on VM with 16 VCPU or more,AFC9-C2BE-5ED8,"July 31, 2020"
3898,SQL Server 2016 Standard on Windows Server 2016 (F433-A221-553C),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,A49E-5412-55C3,"July 31, 2020"
3899,SQL Server 2016 Standard on Windows Server 2016 (F433-A221-553C),Licensing Fee for Standard Plan on VM with 4 to 5 VCPU,5C22-CA15-EAD0,"July 31, 2020"
3900,SQL Server 2016 Standard on Windows Server 2016 (F433-A221-553C),Licensing Fee for Standard Plan on VM with 6 to 7 VCPU,E3CB-8D39-F480,"July 31, 2020"
3901,SQL Server 2016 Standard on Windows Server 2016 (F433-A221-553C),Licensing Fee for Standard Plan on VM with 8 to 9 VCPU,466E-7BAB-F0D4,"July 31, 2020"
3902,SQL Server 2016 Web on Windows Server 2012 R2 (9A03-AE58-B047),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,77B5-16B2-BF41,"July 31, 2020"
3903,SQL Server 2016 Web on Windows Server 2012 R2 (9A03-AE58-B047),Licensing Fee for Standard Plan on VM with 10 to 11 VCPU,F69D-BB96-C96B,"July 31, 2020"
3904,SQL Server 2016 Web on Windows Server 2012 R2 (9A03-AE58-B047),Licensing Fee for Standard Plan on VM with 12 to 13 VCPU,4B74-2E3F-C2DD,"July 31, 2020"
3905,SQL Server 2016 Web on Windows Server 2012 R2 (9A03-AE58-B047),Licensing Fee for Standard Plan on VM with 14 to 15 VCPU,E6BF-9A03-1D96,"July 31, 2020"
3906,SQL Server 2016 Web on Windows Server 2012 R2 (9A03-AE58-B047),Licensing Fee for Standard Plan on VM with 16 VCPU or more,7C70-6D80-EE3B,"July 31, 2020"
3907,SQL Server 2016 Web on Windows Server 2012 R2 (9A03-AE58-B047),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,0AFD-DF38-E489,"July 31, 2020"
3908,SQL Server 2016 Web on Windows Server 2012 R2 (9A03-AE58-B047),Licensing Fee for Standard Plan on VM with 4 to 5 VCPU,537D-46C2-3DAD,"July 31, 2020"
3909,SQL Server 2016 Web on Windows Server 2012 R2 (9A03-AE58-B047),Licensing Fee for Standard Plan on VM with 6 to 7 VCPU,1CD4-BA4D-EC14,"July 31, 2020"
3910,SQL Server 2016 Web on Windows Server 2012 R2 (9A03-AE58-B047),Licensing Fee for Standard Plan on VM with 8 to 9 VCPU,C6E0-D78F-4A77,"July 31, 2020"
3911,SQL Server 2016 Web on Windows Server 2016 (57B5-0800-926C),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,FD5A-BC36-7368,"July 31, 2020"
3912,SQL Server 2016 Web on Windows Server 2016 (57B5-0800-926C),Licensing Fee for Standard Plan on VM with 10 to 11 VCPU,4B90-8E90-E576,"July 31, 2020"
3913,SQL Server 2016 Web on Windows Server 2016 (57B5-0800-926C),Licensing Fee for Standard Plan on VM with 12 to 13 VCPU,93BF-97AB-3A90,"July 31, 2020"
3914,SQL Server 2016 Web on Windows Server 2016 (57B5-0800-926C),Licensing Fee for Standard Plan on VM with 14 to 15 VCPU,1876-E77E-8CF9,"July 31, 2020"
3915,SQL Server 2016 Web on Windows Server 2016 (57B5-0800-926C),Licensing Fee for Standard Plan on VM with 16 VCPU or more,9185-B041-8A30,"July 31, 2020"
3916,SQL Server 2016 Web on Windows Server 2016 (57B5-0800-926C),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,3642-77ED-8727,"July 31, 2020"
3917,SQL Server 2016 Web on Windows Server 2016 (57B5-0800-926C),Licensing Fee for Standard Plan on VM with 4 to 5 VCPU,0E33-EE58-A11A,"July 31, 2020"
3918,SQL Server 2016 Web on Windows Server 2016 (57B5-0800-926C),Licensing Fee for Standard Plan on VM with 6 to 7 VCPU,8B95-DFFD-3F12,"July 31, 2020"
3919,SQL Server 2016 Web on Windows Server 2016 (57B5-0800-926C),Licensing Fee for Standard Plan on VM with 8 to 9 VCPU,59F1-DD03-0F27,"July 31, 2020"
3920,SQL Server 2017 Enterprise on Windows Server 2016 (60EF-4F59-BD28),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,A706-D18F-C9B7,"July 31, 2020"
3921,SQL Server 2017 Enterprise on Windows Server 2016 (60EF-4F59-BD28),Licensing Fee for Standard Plan on VM with 12 VCPU or more,0A9D-7209-02AB,"July 31, 2020"
3922,SQL Server 2017 Enterprise on Windows Server 2016 (60EF-4F59-BD28),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,3ED2-2A46-E84B,"July 31, 2020"
3923,SQL Server 2017 Enterprise on Windows Server 2016 (60EF-4F59-BD28),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,1E46-594C-098E,"July 31, 2020"
3924,SQL Server 2017 Enterprise on Windows Server 2016 (60EF-4F59-BD28),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,BF91-8C4A-CFE9,"July 31, 2020"
3925,SQL Server 2017 Enterprise on Windows Server 2019 (985F-6DB4-8857),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,C061-162E-1BCF,"July 31, 2020"
3926,SQL Server 2017 Enterprise on Windows Server 2019 (985F-6DB4-8857),Licensing Fee for Standard Plan on VM with 12 VCPU or more,D580-D63F-A813,"July 31, 2020"
3927,SQL Server 2017 Enterprise on Windows Server 2019 (985F-6DB4-8857),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,D0A5-A6DF-5972,"July 31, 2020"
3928,SQL Server 2017 Enterprise on Windows Server 2019 (985F-6DB4-8857),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,60CB-BE0B-F730,"July 31, 2020"
3929,SQL Server 2017 Enterprise on Windows Server 2019 (985F-6DB4-8857),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,4EC8-ED90-AAD3,"July 31, 2020"
3930,SQL Server 2017 Express on Windows Server 2012 R2 (60F9-C2E3-59FC),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,9FA9-257D-F29A,"July 31, 2020"
3931,SQL Server 2017 Express on Windows Server 2012 R2 (60F9-C2E3-59FC),Licensing Fee for Standard Plan on VM with 12 VCPU or more,FD70-F9AC-76D6,"July 31, 2020"
3932,SQL Server 2017 Express on Windows Server 2012 R2 (60F9-C2E3-59FC),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,3001-FDAD-799C,"July 31, 2020"
3933,SQL Server 2017 Express on Windows Server 2012 R2 (60F9-C2E3-59FC),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,E8FB-6391-EE32,"July 31, 2020"
3934,SQL Server 2017 Express on Windows Server 2012 R2 (60F9-C2E3-59FC),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,B36C-6E2C-426E,"July 31, 2020"
3935,SQL Server 2017 Express on Windows Server 2016 (1DFB-9FD4-B295),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,B3A4-3260-5910,"July 31, 2020"
3936,SQL Server 2017 Express on Windows Server 2016 (1DFB-9FD4-B295),Licensing Fee for Standard Plan on VM with 12 VCPU or more,8E0F-D343-0D30,"July 31, 2020"
3937,SQL Server 2017 Express on Windows Server 2016 (1DFB-9FD4-B295),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,2FF1-9C1A-4CFA,"July 31, 2020"
3938,SQL Server 2017 Express on Windows Server 2016 (1DFB-9FD4-B295),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,B7C4-396B-4D8A,"July 31, 2020"
3939,SQL Server 2017 Express on Windows Server 2016 (1DFB-9FD4-B295),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,32F1-4300-99E8,"July 31, 2020"
3940,SQL Server 2017 Express on Windows Server 2019 (3BC5-17B3-3834),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,06DF-F491-A87C,"July 31, 2020"
3941,SQL Server 2017 Express on Windows Server 2019 (3BC5-17B3-3834),Licensing Fee for Standard Plan on VM with 12 VCPU or more,7E45-463B-4D58,"July 31, 2020"
3942,SQL Server 2017 Express on Windows Server 2019 (3BC5-17B3-3834),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,C9BC-6956-B781,"July 31, 2020"
3943,SQL Server 2017 Express on Windows Server 2019 (3BC5-17B3-3834),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,63B7-117F-276E,"July 31, 2020"
3944,SQL Server 2017 Express on Windows Server 2019 (3BC5-17B3-3834),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,814A-EC81-B6E5,"July 31, 2020"
3945,SQL Server 2017 Standard on Windows Server 2016 (6DD0-DD2B-03A3),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,EF99-FC6C-FC9A,"July 31, 2020"
3946,SQL Server 2017 Standard on Windows Server 2016 (6DD0-DD2B-03A3),Licensing Fee for Standard Plan on VM with 12 VCPU or more,8C8A-BDFC-FCFD,"July 31, 2020"
3947,SQL Server 2017 Standard on Windows Server 2016 (6DD0-DD2B-03A3),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,9431-4E3F-0D18,"July 31, 2020"
3948,SQL Server 2017 Standard on Windows Server 2016 (6DD0-DD2B-03A3),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,F09A-434E-150C,"July 31, 2020"
3949,SQL Server 2017 Standard on Windows Server 2016 (6DD0-DD2B-03A3),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,537E-1EFD-2A1D,"July 31, 2020"
3950,SQL Server 2017 Standard on Windows Server 2019 (735D-9479-4CD3),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,FA6D-571C-07A7,"July 31, 2020"
3951,SQL Server 2017 Standard on Windows Server 2019 (735D-9479-4CD3),Licensing Fee for Standard Plan on VM with 12 VCPU or more,59C7-B9D5-F797,"July 31, 2020"
3952,SQL Server 2017 Standard on Windows Server 2019 (735D-9479-4CD3),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,55C9-BD25-3066,"July 31, 2020"
3953,SQL Server 2017 Standard on Windows Server 2019 (735D-9479-4CD3),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,75C9-D807-0631,"July 31, 2020"
3954,SQL Server 2017 Standard on Windows Server 2019 (735D-9479-4CD3),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,2DDA-EE03-2D02,"July 31, 2020"
3955,SQL Server 2017 Web on Windows Server 2016 (A642-A42B-4E2B),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,03BF-E633-4466,"July 31, 2020"
3956,SQL Server 2017 Web on Windows Server 2016 (A642-A42B-4E2B),Licensing Fee for Standard Plan on VM with 12 VCPU or more,F421-F1EE-F8FC,"July 31, 2020"
3957,SQL Server 2017 Web on Windows Server 2016 (A642-A42B-4E2B),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,C733-A24D-F00B,"July 31, 2020"
3958,SQL Server 2017 Web on Windows Server 2016 (A642-A42B-4E2B),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,266F-0025-7EE4,"July 31, 2020"
3959,SQL Server 2017 Web on Windows Server 2016 (A642-A42B-4E2B),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,A860-CE14-7C54,"July 31, 2020"
3960,SQL Server 2017 Web on Windows Server 2019 (4B88-C7A7-2E7B),Licensing Fee for Standard Plan on VM with 0 to 1 VCPU,2639-A7A4-2D75,"July 31, 2020"
3961,SQL Server 2017 Web on Windows Server 2019 (4B88-C7A7-2E7B),Licensing Fee for Standard Plan on VM with 12 VCPU or more,A64E-E086-EC2C,"July 31, 2020"
3962,SQL Server 2017 Web on Windows Server 2019 (4B88-C7A7-2E7B),Licensing Fee for Standard Plan on VM with 2 to 3 VCPU,6526-6A35-A383,"July 31, 2020"
3963,SQL Server 2017 Web on Windows Server 2019 (4B88-C7A7-2E7B),Licensing Fee for Standard Plan on VM with 4 to 7 VCPU,F838-E362-E630,"July 31, 2020"
3964,SQL Server 2017 Web on Windows Server 2019 (4B88-C7A7-2E7B),Licensing Fee for Standard Plan on VM with 8 to 11 VCPU,4824-5075-5FAB,"July 31, 2020"
3965,SQL Server 2019 Express Edition (Beta) (7804-B2FE-6B35),Licensing Fee for Standard Plan,D848-1694-D7FD,"June 26, 2020"
3966,SQL Server 2019 Standard on Windows Server 2019 (ECE9-04A7-829A),Licensing Fee for Standard Plan on VM with 0 VCPU or more,9391-CCFB-5E1E,"June 6, 2021"
3967,SQL Server 2019 Web on Windows Server 2019 (0DB7-4F53-9E69),Licensing Fee for Standard Plan on VM with 0 VCPU or more,00D7-596C-FF54,"June 6, 2021"
3968,SQL Server Enterprise 2017 on Linux - Redhat 7.3 (5996-C086-69C6),Licensing Fee for Standard Plan on VM with 0 to 4 VCPU,AF02-F393-890A,"July 31, 2020"
3969,SQL Server Enterprise 2017 on Linux - Redhat 7.3 (5996-C086-69C6),Licensing Fee for Standard Plan on VM with 13 to 16 VCPU,C18E-5B65-6F3C,"July 31, 2020"
3970,SQL Server Enterprise 2017 on Linux - Redhat 7.3 (5996-C086-69C6),Licensing Fee for Standard Plan on VM with 17 to 20 VCPU,99F0-2D18-0541,"July 31, 2020"
3971,SQL Server Enterprise 2017 on Linux - Redhat 7.3 (5996-C086-69C6),Licensing Fee for Standard Plan on VM with 21 to 24 VCPU,0557-617C-3727,"July 31, 2020"
3972,SQL Server Enterprise 2017 on Linux - Redhat 7.3 (5996-C086-69C6),Licensing Fee for Standard Plan on VM with 25 to 28 VCPU,14C9-54E4-7A98,"July 31, 2020"
3973,SQL Server Enterprise 2017 on Linux - Redhat 7.3 (5996-C086-69C6),Licensing Fee for Standard Plan on VM with 29 to 32 VCPU,EA28-7CCF-2661,"July 31, 2020"
3974,SQL Server Enterprise 2017 on Linux - Redhat 7.3 (5996-C086-69C6),Licensing Fee for Standard Plan on VM with 33 VCPU or more,1F58-C505-6A45,"July 31, 2020"
3975,SQL Server Enterprise 2017 on Linux - Redhat 7.3 (5996-C086-69C6),Licensing Fee for Standard Plan on VM with 5 to 8 VCPU,E8D2-48D2-B7A8,"July 31, 2020"
3976,SQL Server Enterprise 2017 on Linux - Redhat 7.3 (5996-C086-69C6),Licensing Fee for Standard Plan on VM with 9 to 12 VCPU,1C3E-1F16-02F0,"July 31, 2020"
3977,SQL Server Enterprise 2017 on Linux - Ubuntu 16.04 (4CD9-B546-8D9E),Licensing Fee for Standard Plan on VM with 0 to 4 VCPU,5A56-7326-A109,"July 31, 2020"
3978,SQL Server Enterprise 2017 on Linux - Ubuntu 16.04 (4CD9-B546-8D9E),Licensing Fee for Standard Plan on VM with 13 to 16 VCPU,91DE-C9FB-0545,"July 31, 2020"
3979,SQL Server Enterprise 2017 on Linux - Ubuntu 16.04 (4CD9-B546-8D9E),Licensing Fee for Standard Plan on VM with 17 to 20 VCPU,65E7-8AAC-BE15,"July 31, 2020"
3980,SQL Server Enterprise 2017 on Linux - Ubuntu 16.04 (4CD9-B546-8D9E),Licensing Fee for Standard Plan on VM with 21 to 24 VCPU,8BA0-3590-9349,"July 31, 2020"
3981,SQL Server Enterprise 2017 on Linux - Ubuntu 16.04 (4CD9-B546-8D9E),Licensing Fee for Standard Plan on VM with 25 to 28 VCPU,078F-A322-3F5D,"July 31, 2020"
3982,SQL Server Enterprise 2017 on Linux - Ubuntu 16.04 (4CD9-B546-8D9E),Licensing Fee for Standard Plan on VM with 29 to 32 VCPU,C175-9DBA-0F12,"July 31, 2020"
3983,SQL Server Enterprise 2017 on Linux - Ubuntu 16.04 (4CD9-B546-8D9E),Licensing Fee for Standard Plan on VM with 33 VCPU or more,E4EA-FF71-7E78,"July 31, 2020"
3984,SQL Server Enterprise 2017 on Linux - Ubuntu 16.04 (4CD9-B546-8D9E),Licensing Fee for Standard Plan on VM with 5 to 8 VCPU,71B9-1050-F79D,"July 31, 2020"
3985,SQL Server Enterprise 2017 on Linux - Ubuntu 16.04 (4CD9-B546-8D9E),Licensing Fee for Standard Plan on VM with 9 to 12 VCPU,5783-839F-F273,"July 31, 2020"
3986,SQL Server Enterprise 2019 on Linux - Ubuntu 20.04 (7D63-3A39-7C71),Licensing Fee for Standard Plan on VM with 0 VCPU or more,04BC-01AB-4D61,"July 11, 2021"
3987,SQL Server Enterprise on Linux-SQL Server 2017 on SUSE (3197-F51E-A5C6),Licensing Fee for Standard Plan on VM with 0 to 4 VCPU,C565-61A3-FFB0,"July 31, 2020"
3988,SQL Server Enterprise on Linux-SQL Server 2017 on SUSE (3197-F51E-A5C6),Licensing Fee for Standard Plan on VM with 13 to 16 VCPU,C474-8690-BAE7,"July 31, 2020"
3989,SQL Server Enterprise on Linux-SQL Server 2017 on SUSE (3197-F51E-A5C6),Licensing Fee for Standard Plan on VM with 17 to 20 VCPU,F49A-3574-C046,"July 31, 2020"
3990,SQL Server Enterprise on Linux-SQL Server 2017 on SUSE (3197-F51E-A5C6),Licensing Fee for Standard Plan on VM with 21 to 24 VCPU,1689-7C59-F01A,"July 31, 2020"
3991,SQL Server Enterprise on Linux-SQL Server 2017 on SUSE (3197-F51E-A5C6),Licensing Fee for Standard Plan on VM with 25 to 28 VCPU,D81C-D478-422E,"July 31, 2020"
3992,SQL Server Enterprise on Linux-SQL Server 2017 on SUSE (3197-F51E-A5C6),Licensing Fee for Standard Plan on VM with 29 to 32 VCPU,E4BA-53E9-B289,"July 31, 2020"
3993,SQL Server Enterprise on Linux-SQL Server 2017 on SUSE (3197-F51E-A5C6),Licensing Fee for Standard Plan on VM with 33 VCPU or more,3646-BADD-F3F3,"July 31, 2020"
3994,SQL Server Enterprise on Linux-SQL Server 2017 on SUSE (3197-F51E-A5C6),Licensing Fee for Standard Plan on VM with 5 to 8 VCPU,A562-0446-88BA,"July 31, 2020"
3995,SQL Server Enterprise on Linux-SQL Server 2017 on SUSE (3197-F51E-A5C6),Licensing Fee for Standard Plan on VM with 9 to 12 VCPU,5FE5-417F-9842,"July 31, 2020"
3996,SQL Server Standard 2017 on Linux - Redhat 7.3 (7A9E-1E5A-520F),Licensing Fee for Standard Plan on VM with 0 to 4 VCPU,E8BB-84C2-BD51,"July 31, 2020"
3997,SQL Server Standard 2017 on Linux - Redhat 7.3 (7A9E-1E5A-520F),Licensing Fee for Standard Plan on VM with 13 to 16 VCPU,27CB-CF79-BF4C,"July 31, 2020"
3998,SQL Server Standard 2017 on Linux - Redhat 7.3 (7A9E-1E5A-520F),Licensing Fee for Standard Plan on VM with 17 to 20 VCPU,B6A7-8720-381B,"July 31, 2020"
3999,SQL Server Standard 2017 on Linux - Redhat 7.3 (7A9E-1E5A-520F),Licensing Fee for Standard Plan on VM with 21 to 24 VCPU,1307-02C7-05BC,"July 31, 2020"
4000,SQL Server Standard 2017 on Linux - Redhat 7.3 (7A9E-1E5A-520F),Licensing Fee for Standard Plan on VM with 25 to 28 VCPU,2E9A-8EFF-31C4,"July 31, 2020"
4001,SQL Server Standard 2017 on Linux - Redhat 7.3 (7A9E-1E5A-520F),Licensing Fee for Standard Plan on VM with 29 to 32 VCPU,C4BB-9C30-0B06,"July 31, 2020"
4002,SQL Server Standard 2017 on Linux - Redhat 7.3 (7A9E-1E5A-520F),Licensing Fee for Standard Plan on VM with 33 VCPU or more,F29E-CB07-2951,"July 31, 2020"
4003,SQL Server Standard 2017 on Linux - Redhat 7.3 (7A9E-1E5A-520F),Licensing Fee for Standard Plan on VM with 5 to 8 VCPU,8420-DF70-8B38,"July 31, 2020"
4004,SQL Server Standard 2017 on Linux - Redhat 7.3 (7A9E-1E5A-520F),Licensing Fee for Standard Plan on VM with 9 to 12 VCPU,5547-7544-669D,"July 31, 2020"
4005,SQL Server Standard 2017 on Linux - SUSE 12 SP3 (E57B-C69B-2219),Licensing Fee for Standard Plan on VM with 0 to 4 VCPU,16E0-C491-A0B1,"July 31, 2020"
4006,SQL Server Standard 2017 on Linux - SUSE 12 SP3 (E57B-C69B-2219),Licensing Fee for Standard Plan on VM with 13 to 16 VCPU,4934-9688-B072,"July 31, 2020"
4007,SQL Server Standard 2017 on Linux - SUSE 12 SP3 (E57B-C69B-2219),Licensing Fee for Standard Plan on VM with 17 to 20 VCPU,79B4-D606-0131,"July 31, 2020"
4008,SQL Server Standard 2017 on Linux - SUSE 12 SP3 (E57B-C69B-2219),Licensing Fee for Standard Plan on VM with 21 to 24 VCPU,F255-FA37-1B7D,"July 31, 2020"
4009,SQL Server Standard 2017 on Linux - SUSE 12 SP3 (E57B-C69B-2219),Licensing Fee for Standard Plan on VM with 25 to 28 VCPU,8C69-D11A-43C0,"July 31, 2020"
4010,SQL Server Standard 2017 on Linux - SUSE 12 SP3 (E57B-C69B-2219),Licensing Fee for Standard Plan on VM with 29 to 32 VCPU,F96C-17C6-B9D9,"July 31, 2020"
4011,SQL Server Standard 2017 on Linux - SUSE 12 SP3 (E57B-C69B-2219),Licensing Fee for Standard Plan on VM with 33 VCPU or more,3BAD-E224-2BF9,"July 31, 2020"
4012,SQL Server Standard 2017 on Linux - SUSE 12 SP3 (E57B-C69B-2219),Licensing Fee for Standard Plan on VM with 5 to 8 VCPU,A53C-B22C-E2DC,"July 31, 2020"
4013,SQL Server Standard 2017 on Linux - SUSE 12 SP3 (E57B-C69B-2219),Licensing Fee for Standard Plan on VM with 9 to 12 VCPU,9BB0-4CCE-4942,"July 31, 2020"
4014,SQL Server Standard 2017 on Linux - Ubuntu 16.04 (383C-822E-1651),Licensing Fee for Standard Plan on VM with 0 to 4 VCPU,48E2-E729-F58C,"July 31, 2020"
4015,SQL Server Standard 2017 on Linux - Ubuntu 16.04 (383C-822E-1651),Licensing Fee for Standard Plan on VM with 13 to 16 VCPU,2DA9-141E-EC83,"July 31, 2020"
4016,SQL Server Standard 2017 on Linux - Ubuntu 16.04 (383C-822E-1651),Licensing Fee for Standard Plan on VM with 17 to 20 VCPU,8535-7ACE-AA3B,"July 31, 2020"
4017,SQL Server Standard 2017 on Linux - Ubuntu 16.04 (383C-822E-1651),Licensing Fee for Standard Plan on VM with 21 to 24 VCPU,7C78-270D-A24A,"July 31, 2020"
4018,SQL Server Standard 2017 on Linux - Ubuntu 16.04 (383C-822E-1651),Licensing Fee for Standard Plan on VM with 25 to 28 VCPU,5999-48DF-D590,"July 31, 2020"
4019,SQL Server Standard 2017 on Linux - Ubuntu 16.04 (383C-822E-1651),Licensing Fee for Standard Plan on VM with 29 to 32 VCPU,1302-7857-32DA,"July 31, 2020"
4020,SQL Server Standard 2017 on Linux - Ubuntu 16.04 (383C-822E-1651),Licensing Fee for Standard Plan on VM with 33 VCPU or more,90CC-356A-086D,"July 31, 2020"
4021,SQL Server Standard 2017 on Linux - Ubuntu 16.04 (383C-822E-1651),Licensing Fee for Standard Plan on VM with 5 to 8 VCPU,2CCC-E7DA-F726,"July 31, 2020"
4022,SQL Server Standard 2017 on Linux - Ubuntu 16.04 (383C-822E-1651),Licensing Fee for Standard Plan on VM with 9 to 12 VCPU,8D0B-CBCB-F2D4,"July 31, 2020"
4023,SQL Server Web 2017 on Linux - Redhat 7.3 (43A1-A9F8-BBC1),Licensing Fee for Standard Plan on VM with more than 2 VCPU,4ED6-8124-FE00,"July 31, 2020"
